SBA Physical Declaration Number,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content,Approved Amount EIDL
17644,17645,4673,FL-00178,HIGH SPRINGS,32643,ALACHUA,FL,,,,,0,0,0
17644,17645,4673,FL-00178,GAINESVILLE,32653,ALACHUA,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MC INTOSH,32664,MARION,FL,,,,,0,0,0
17644,17645,4673,FL-00178,ALTAMONTE SPRINGS,32701,SEMINOLE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,ALTAMONTE SPG,32701,SEMINOLE,FL,118006.31,64883.31,53123,12300,10300,0,2000
17644,17645,4673,FL-00178,APOPKA,32703,ORANGE,FL,725198.99,593226.99,131972,211500,160900,6300,44300
17644,17645,4673,FL-00178,APOPKA,32704,ORANGE,FL,12800,300,12500,,0,0,0
17644,17645,4673,FL-00178,CASSELBERRY,32707,SEMINOLE,FL,248921.07,118722.72,130198.35,92400,25000,27700,39700
17644,17645,4673,FL-00178,WINTER SPGS,32708,SEMINOLE,FL,211943.12,181454.12,30489,114500,64400,14400,35700
17644,17645,4673,FL-00178,CHRISTMAS,32709,ORANGE,FL,61088.49,59138.49,1950,,0,0,0
17644,17645,4673,FL-00178,APOPKA,32712,ORANGE,FL,170389.31,86397.53,83991.78,35000,0,8000,27000
17644,17645,4673,FL-00178,DEBARY,32713,VOLUSIA,FL,64695.2,27271.2,37424,162900,0,42900,120000
17644,17645,4673,FL-00178,ALTAMONTE SPRINGS,32714,SEMINOLE,FL,0,0,0,25000,0,0,25000
17644,17645,4673,FL-00178,ALTAMONTE SPG,32714,SEMINOLE,FL,3188492.78,2241686.78,946806,422200,329900,5000,87300
17644,17645,4673,FL-00178,DELAND,32720,VOLUSIA,FL,331205.63,306821.63,24384,24000,24000,0,0
17644,17645,4673,FL-00178,DELAND,32721,VOLUSIA,FL,,,,,0,0,0
17644,17645,4673,FL-00178,DELAND,32724,VOLUSIA,FL,201711.14,165411.14,36300,64300,51300,13000,0
17644,17645,4673,FL-00178,DELTONA,32725,VOLUSIA,FL,1097923.56,996037.56,101886,35600,35600,0,0
17644,17645,4673,FL-00178,EUSTIS,32726,LAKE,FL,78080.5,69828,8252.5,,0,0,0
17644,17645,4673,FL-00178,FERN PARK,32730,SEMINOLE,FL,143766.09,141587.1,2178.99,,0,0,0
17644,17645,4673,FL-00178,GENEVA,32732,SEMINOLE,FL,334000.05,279356.1,54643.95,262200,0,16200,246000
17644,17645,4673,FL-00178,GRAND ISLAND,32735,LAKE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,EUSTIS,32736,LAKE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,DELTONA,32738,VOLUSIA,FL,304927.21,163816.21,141111,147600,54000,0,93600
17644,17645,4673,FL-00178,LAKE HELEN,32744,VOLUSIA,FL,20511.94,15311.94,5200,,0,0,0
17644,17645,4673,FL-00178,LAKE MARY,32746,SEMINOLE,FL,61534.22,13805.22,47729,62800,9400,14100,39300
17644,17645,4673,FL-00178,LONGWOOD,32750,SEMINOLE,FL,1265460.56,1224475.21,40985.35,116600,116600,0,0
17644,17645,4673,FL-00178,EATONVILLE,32751,ORANGE,FL,114092.44,114092.44,0,,0,0,0
17644,17645,4673,FL-00178,MAITLAND,32751,ORANGE,FL,9060,5060,4000,90000,0,0,90000
17644,17645,4673,FL-00178,MIMS,32754,VOLUSIA,FL,93319.35,90569.35,2750,290100,91000,28900,170200
17644,17645,4673,FL-00178,MIMS,32754,BREVARD,FL,820231.18,606402.18,213829,167100,50400,32700,84000
17644,17645,4673,FL-00178,MOUNT DORA,32756,LAKE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MOUNT DORA,32757,LAKE,FL,1501,1,1500,31500,0,6500,25000
17644,17645,4673,FL-00178,OAK HILL,32759,VOLUSIA,FL,5720,5720,0,,0,0,0
17644,17645,4673,FL-00178,ORANGE CITY,32763,VOLUSIA,FL,75698.56,69498.56,6200,,0,0,0
17644,17645,4673,FL-00178,OSTEEN,32764,VOLUSIA,FL,285615.5,59955.5,225660,,0,0,0
17644,17645,4673,FL-00178,OVIEDO,32765,SEMINOLE,FL,1962777.15,1596188.71,366588.44,1654000,747600,306600,599800
17644,17645,4673,FL-00178,OVIEDO,32766,SEMINOLE,FL,42890,0,42890,32000,0,7000,25000
17644,17645,4673,FL-00178,CHULUOTA,32766,SEMINOLE,FL,62796.5,58541.5,4255,,0,0,0
17644,17645,4673,FL-00178,SANFORD,32771,SEMINOLE,FL,3263668.49,3016704.48,246964.01,532800,207400,42800,282600
17644,17645,4673,FL-00178,SANFORD,32773,SEMINOLE,FL,1783203.57,1493102.77,290100.8,134600,34200,44600,55800
17644,17645,4673,FL-00178,SORRENTO,32776,LAKE,FL,91857.62,91857.62,0,,0,0,0
17644,17645,4673,FL-00178,LONGWOOD,32779,SEMINOLE,FL,263251.96,262051.96,1200,,0,0,0
17644,17645,4673,FL-00178,TITUSVILLE,32780,BREVARD,FL,240830.82,191040.82,49790,,0,0,0
17644,17645,4673,FL-00178,WINTER PARK,32789,ORANGE,FL,632810.11,325467.11,307343,,0,0,0
17644,17645,4673,FL-00178,WINTER PARK,32792,ORANGE,FL,780909.69,650573.69,130336,153300,59100,11500,82700
17644,17645,4673,FL-00178,WINTER PARK,32792,SEMINOLE,FL,173678.82,173678.82,0,147200,131100,0,16100
17644,17645,4673,FL-00178,ALOMA,32792,ORANGE,FL,45611.18,38881.18,6730,,0,0,0
17644,17645,4673,FL-00178,TITUSVILLE,32796,BREVARD,FL,47098.38,39848.38,7250,,0,0,0
17644,17645,4673,FL-00178,ZELLWOOD,32798,ORANGE,FL,6500,0,6500,,0,0,0
17644,17645,4673,FL-00178,ORLANDO,32801,ORANGE,FL,200883.14,116014.14,84869,820600,86700,11000,722900
17644,17645,4673,FL-00178,ORLANDO,32803,ORANGE,FL,1972381.16,1910031.66,62349.5,78000,0,0,78000
17644,17645,4673,FL-00178,ORLANDO,32804,ORANGE,FL,323113.05,196838.05,126275,179800,500,16600,162700
17644,17645,4673,FL-00178,ORLANDO,32805,ORANGE,FL,1800636.3,1568331.41,232304.89,981800,833500,40000,108300
17644,17645,4673,FL-00178,ORLANDO,32806,ORANGE,FL,813310.34,649580.94,163729.4,211000,107000,22100,81900
17644,17645,4673,FL-00178,ORLANDO,32807,ORANGE,FL,2465582.39,2362412.39,103170,335700,248100,29600,58000
17644,17645,4673,FL-00178,AZALEA PARK,32807,ORANGE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,PINE HILLS,32808,ORANGE,FL,28332.5,20487.5,7845,,0,0,0
17644,17645,4673,FL-00178,ORLANDO,32808,ORANGE,FL,1157844.96,854760.4,303084.56,229500,34800,32100,162600
17644,17645,4673,FL-00178,BELLE ISLE,32809,ORANGE,FL,0,0,0,4400,0,0,4400
17644,17645,4673,FL-00178,ORLANDO,32809,ORANGE,FL,789135.94,420888.95,368246.99,475900,171800,244400,59700
17644,17645,4673,FL-00178,ORLANDO,32810,ORANGE,FL,667014.96,489413.89,177601.07,112000,46800,0,65200
17644,17645,4673,FL-00178,LOCKHART,32810,ORANGE,FL,40434.93,38334.93,2100,,0,0,0
17644,17645,4673,FL-00178,ORLANDO,32811,ORANGE,FL,463464.43,365903.43,97561,137300,57000,6100,74200
17644,17645,4673,FL-00178,BELLE ISLE,32812,ORANGE,FL,5000,0,5000,,0,0,0
17644,17645,4673,FL-00178,ORLANDO,32812,ORANGE,FL,104766.78,84823.78,19943,221000,0,0,221000
17644,17645,4673,FL-00178,ORLANDO,32814,ORANGE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,UNION PARK,32817,ORANGE,FL,5000,0,5000,,0,0,0
17644,17645,4673,FL-00178,ORLANDO,32817,ORANGE,FL,1273639.14,1067534.14,206105,1342000,358600,698700,284700
17644,17645,4673,FL-00178,ORLANDO,32818,ORANGE,FL,322933.52,258061.82,64871.7,100300,47300,2500,50500
17644,17645,4673,FL-00178,ORLANDO,32819,ORANGE,FL,2765847.95,2570345.45,195502.5,1118100,1020900,7000,90200
17644,17645,4673,FL-00178,ORLANDO,32820,ORANGE,FL,41035.81,34220.81,6815,,0,0,0
17644,17645,4673,FL-00178,ORLANDO,32821,ORANGE,FL,164074.7,87898.7,76176,,0,0,0
17644,17645,4673,FL-00178,BAY LAKE,32821,ORANGE,FL,4018,0,4018,,0,0,0
17644,17645,4673,FL-00178,ORLANDO,32822,ORANGE,FL,1565014.41,859413.41,705601,101600,36700,8100,56800
17644,17645,4673,FL-00178,ORLANDO,32822,Seminol,FL,20515.74,20515.74,0,,0,0,0
17644,17645,4673,FL-00178,ORLANDO,32824,ORANGE,FL,1377762.85,820677.16,557085.69,491500,55500,12000,424000
17644,17645,4673,FL-00178,ORLANDO,32825,ORANGE,FL,565565.48,415657.48,149908,483900,385900,16400,81600
17644,17645,4673,FL-00178,ALAFAYA,32825,ORANGE,FL,18988.14,18538.14,450,,0,0,0
17644,17645,4673,FL-00178,ORLANDO,32826,ORANGE,FL,948436.93,869097.93,79339,146300,40200,25000,81100
17644,17645,4673,FL-00178,ORLANDO,32827,ORANGE,FL,15248,0,15248,212400,0,14300,198100
17644,17645,4673,FL-00178,ORLANDO,32828,ORANGE,FL,675080.95,591481.95,83599,33700,0,0,33700
17644,17645,4673,FL-00178,ORLANDO,32829,ORANGE,FL,137985.15,98873.15,39112,,0,0,0
17644,17645,4673,FL-00178,ORLANDO,32832,ORANGE,FL,9872.8,3572.8,6300,440000,0,0,440000
17644,17645,4673,FL-00178,ORLANDO,32833,ORANGE,FL,209570.9,187295.9,22275,194800,61600,8200,125000
17644,17645,4673,FL-00178,ALAFAYA,32833,ORANGE,FL,954,0,954,,0,0,0
17644,17645,4673,FL-00178,ORLANDO,32835,ORANGE,FL,423179.77,306296.77,116883,235500,130700,4800,100000
17644,17645,4673,FL-00178,ORLANDO,32836,ORANGE,FL,9070,0,9070,,0,0,0
17644,17645,4673,FL-00178,ORLANDO,32837,ORANGE,FL,335551.27,223908.58,111642.69,44000,0,2000,42000
17644,17645,4673,FL-00178,ORLANDO,32839,ORANGE,FL,1495728.99,1195635,300093.99,29900,0,19900,10000
17644,17645,4673,FL-00178,ORLANDO,32859,ORANGE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,ORLANDO,32862,ORANGE,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,ORLANDO,32869,ORANGE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MELBOURNE,32901,BREVARD,FL,773650.65,534700.65,238950,,0,0,0
17644,17645,4673,FL-00178,MELBOURNE,32903,BREVARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,INDIALANTIC,32903,BREVARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MELBOURNE,32904,BREVARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,PALM BAY,32905,BREVARD,FL,28757.22,28757.22,0,38800,25000,0,13800
17644,17645,4673,FL-00178,MELBOURNE,32905,BREVARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,PALM BAY,32907,BREVARD,FL,4200,0,4200,,0,0,0
17644,17645,4673,FL-00178,PALM BAY,32908,BREVARD,FL,26204.81,26204.81,0,26300,26300,0,0
17644,17645,4673,FL-00178,PALM BAY,32909,BREVARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,CPE CANAVERAL,32920,BREVARD,FL,22399.36,22399.36,0,,0,0,0
17644,17645,4673,FL-00178,CAPE CANAVERAL,32920,BREVARD,FL,21000,0,21000,83200,0,21000,62200
17644,17645,4673,FL-00178,COCOA,32922,BREVARD,FL,316468.75,311918.75,4550,104100,26500,3000,74600
17644,17645,4673,FL-00178,COCOA,32923,BREVARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,COCOA,32926,BREVARD,FL,68220.96,68220.96,0,30700,0,0,30700
17644,17645,4673,FL-00178,COCOA,32927,BREVARD,FL,10258,0,10258,,0,0,0
17644,17645,4673,FL-00178,COCOA BEACH,32931,BREVARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MELBOURNE,32934,BREVARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MELBOURNE,32935,BREVARD,FL,148798,148798,0,40800,40800,0,0
17644,17645,4673,FL-00178,INDN HBR BCH,32937,BREVARD,FL,139632.75,139632.75,0,,0,0,0
17644,17645,4673,FL-00178,SATELLITE BCH,32937,BREVARD,FL,219670.55,219670.55,0,,0,0,0
17644,17645,4673,FL-00178,MELBOURNE,32940,BREVARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,GRANT,32949,BREVARD,FL,312925.91,243507,69418.91,,0,0,0
17644,17645,4673,FL-00178,MALABAR,32950,BREVARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MERRITT IS,32952,BREVARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MERRITT IS,32953,BREVARD,FL,172365.6,131859.6,40506,,0,0,0
17644,17645,4673,FL-00178,VIERA,32955,BREVARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,ROCKLEDGE,32955,BREVARD,FL,120173.62,99673.62,20500,,0,0,0
17644,17645,4673,FL-00178,SEBASTIAN,32958,INDIAN RIVER,FL,0,0,0,178300,0,0,178300
17644,17645,4673,FL-00178,VERO BEACH,32960,INDIAN RIVER,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,VERO BEACH,32962,INDIAN RIVER,FL,0,0,0,13600,0,0,13600
17644,17645,4673,FL-00178,VERO BEACH,32963,INDIAN RIVER,FL,,,,,0,0,0
17644,17645,4673,FL-00178,VERO BEACH,32967,INDIAN RIVER,FL,0,0,0,15300,0,0,15300
17644,17645,4673,FL-00178,VERO BEACH,32968,INDIAN RIVER,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MICCO,32976,BREVARD,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,LONG KEY,33001,MONROE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,DANIA,33004,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,DANIA BEACH,33004,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,HALLANDLE BCH,33009,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,HIALEAH,33010,MIAMI-DADE,FL,0,0,0,22600,0,0,22600
17644,17645,4673,FL-00178,HIALEAH,33012,MIAMI-DADE,FL,0,0,0,209200,0,0,209200
17644,17645,4673,FL-00178,HIALEAH,33013,MIAMI-DADE,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,HIALEAH,33014,MIAMI-DADE,FL,0,0,0,40300,0,0,40300
17644,17645,4673,FL-00178,MIAMI LAKES,33014,MIAMI-DADE,FL,0,0,0,25000,0,0,25000
17644,17645,4673,FL-00178,HIALEAH,33015,MIAMI-DADE,FL,0,0,0,172000,0,0,172000
17644,17645,4673,FL-00178,HIALEAH GDNS,33016,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,HIALEAH GARDENS,33016,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MIAMI LAKES,33016,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,HIALEAH,33016,MIAMI-DADE,FL,0,0,0,15000,0,0,15000
17644,17645,4673,FL-00178,HIALEAH GDNS,33018,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MIAMI LAKES,33018,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,HIALEAH,33018,MIAMI-DADE,FL,0,0,0,1700,0,0,1700
17644,17645,4673,FL-00178,HIALEAH GARDENS,33018,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,HOLLYWOOD,33020,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,HOLLYWOOD,33021,BROWARD,FL,148271.25,147111.25,1160,,0,0,0
17644,17645,4673,FL-00178,WEST PARK,33023,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MIRAMAR,33023,BROWARD,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,HOLLYWOOD,33023,BROWARD,FL,0,0,0,4000,0,0,4000
17644,17645,4673,FL-00178,HOLLYWOOD,33024,BROWARD,FL,0,0,0,21000,0,0,21000
17644,17645,4673,FL-00178,PEMBROKE PNES,33024,BROWARD,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,MIRAMAR,33025,BROWARD,FL,21174,20779,395,,0,0,0
17644,17645,4673,FL-00178,PEMBROKE PINES,33025,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,PEMBROKE PNES,33025,BROWARD,FL,0,0,0,25000,0,0,25000
17644,17645,4673,FL-00178,PEMBROKE PNES,33026,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,PEMBROKE PNES,33027,BROWARD,FL,0,0,0,9900,0,0,9900
17644,17645,4673,FL-00178,MIRAMAR,33027,BROWARD,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,PEMBROKE PNES,33028,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,PEMBROKE PNES,33029,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MIRAMAR,33029,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,PEMBROKE PINES,33029,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,HOMESTEAD,33030,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,HOMESTEAD,33031,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,HOMESTEAD,33032,MIAMI-DADE,FL,0,0,0,93100,0,0,93100
17644,17645,4673,FL-00178,MIAMI,33032,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,HOMESTEAD,33033,MIAMI-DADE,FL,0,0,0,115000,0,0,115000
17644,17645,4673,FL-00178,FLORIDA CITY,33034,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,HOMESTEAD,33034,MIAMI-DADE,FL,0,0,0,55500,0,0,55500
17644,17645,4673,FL-00178,HOLLYWOOD,33034,BROWARD,FL,0,0,0,45900,0,0,45900
17644,17645,4673,FL-00178,HOMESTEAD,33035,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,ISLAMORADA,33036,MONROE,FL,0,0,0,24000,0,0,24000
17644,17645,4673,FL-00178,KEY LARGO,33037,MONROE,FL,75174.76,31074.76,44100,48500,0,28500,20000
17644,17645,4673,FL-00178,KEY WEST,33040,MONROE,FL,5307498.64,4498226.55,809272.09,1304100,534900,178400,590800
17644,17645,4673,FL-00178,CUDJOE KEY,33042,MONROE,FL,6328.97,6328.97,0,,0,0,0
17644,17645,4673,FL-00178,SUGARLF SHRS,33042,MONROE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,SUMMERLAND KEY,33042,MONROE,FL,0,0,0,200000,0,0,200000
17644,17645,4673,FL-00178,SUMMRLND KEY,33042,MONROE,FL,91500,0,91500,74900,0,0,74900
17644,17645,4673,FL-00178,LTL TORCH KEY,33042,MONROE,FL,19279,0,19279,,0,0,0
17644,17645,4673,FL-00178,MARATHON,33050,MONROE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MIAMI GARDENS,33054,MIAMI-DADE,FL,0,0,0,125700,0,0,125700
17644,17645,4673,FL-00178,OPA LOCKA,33054,MIAMI-DADE,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,MIAMI GARDENS,33055,MIAMI-DADE,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,MIAMI GARDENS,33056,MIAMI-DADE,FL,0,0,0,47500,0,0,47500
17644,17645,4673,FL-00178,POMPANO BEACH,33060,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,COCONUT CREEK,33063,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MARGATE,33063,BROWARD,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,LIGHTHOUSE PT,33064,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,POMPANO BEACH,33064,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,DEERFIELD BCH,33064,BROWARD,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,DEERFIELD BEACH,33064,BROWARD,FL,0,0,0,25000,0,0,25000
17644,17645,4673,FL-00178,CORAL SPRINGS,33065,BROWARD,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,COCONUT CREEK,33066,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,CORAL SPRINGS,33067,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MARGATE,33068,BROWARD,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,N LAUDERDALE,33068,BROWARD,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,POMPANO BEACH,33069,BROWARD,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,TAVERNIER,33070,MONROE,FL,184761.4,173243.4,11518,25000,25000,0,0
17644,17645,4673,FL-00178,CORAL SPRINGS,33071,BROWARD,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,COCONUT CREEK,33073,BROWARD,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,CORAL SPRINGS,33076,BROWARD,FL,0,0,0,100000,0,0,100000
17644,17645,4673,FL-00178,PARKLAND,33076,BROWARD,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,MIAMI,33125,MIAMI-DADE,FL,0,0,0,7600,0,0,7600
17644,17645,4673,FL-00178,MIAMI,33126,MIAMI-DADE,FL,0,0,0,195000,0,0,195000
17644,17645,4673,FL-00178,DORAL,33126,MIAMI-DADE,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,MIAMI,33127,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MIAMI,33128,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MIAMI,33129,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MIAMI,33130,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MIAMI,33131,MIAMI-DADE,FL,0,0,0,55000,0,0,55000
17644,17645,4673,FL-00178,MIAMI,33132,MIAMI-DADE,FL,0,0,0,51200,0,0,51200
17644,17645,4673,FL-00178,MIAMI,33133,MIAMI-DADE,FL,0,0,0,10000,0,0,10000
17644,17645,4673,FL-00178,CORAL GABLES,33134,MIAMI-DADE,FL,0,0,0,167500,0,0,167500
17644,17645,4673,FL-00178,MIAMI,33135,MIAMI-DADE,FL,0,0,0,16700,0,0,16700
17644,17645,4673,FL-00178,MIAMI,33136,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MIAMI,33137,MIAMI-DADE,FL,0,0,0,25000,0,0,25000
17644,17645,4673,FL-00178,MIAMI,33138,MIAMI-DADE,FL,0,0,0,500000,0,0,500000
17644,17645,4673,FL-00178,MIAMI SHORES,33138,MIAMI-DADE,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,MIAMI BEACH,33139,MIAMI-DADE,FL,0,0,0,45000,0,0,45000
17644,17645,4673,FL-00178,MIAMI BEACH,33140,MIAMI-DADE,FL,0,0,0,219200,0,0,219200
17644,17645,4673,FL-00178,MIAMI BEACH,33141,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MIAMI,33142,MIAMI-DADE,FL,0,0,0,141300,0,0,141300
17644,17645,4673,FL-00178,MIAMI,33143,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,SOUTH MIAMI,33143,MIAMI-DADE,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,WEST MIAMI,33144,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MIAMI,33144,MIAMI-DADE,FL,0,0,0,16100,0,0,16100
17644,17645,4673,FL-00178,MIAMI,33145,MIAMI-DADE,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,CORAL GABLES,33146,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MIAMI,33146,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MIAMI,33147,MIAMI-DADE,FL,0,0,0,25000,0,0,25000
17644,17645,4673,FL-00178,KEY BISCAYNE,33149,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MIAMI,33150,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,BAY HARBOR IS,33154,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,SURFSIDE,33154,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,BAL HARBOUR,33154,MIAMI-DADE,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,MIAMI,33155,MIAMI-DADE,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,PINECREST,33156,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MIAMI,33156,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,PALMETTO BAY,33157,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MIAMI,33157,MIAMI-DADE,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,CUTLER BAY,33157,MIAMI-DADE,FL,0,0,0,500000,0,0,500000
17644,17645,4673,FL-00178,SUNNY ISL BCH,33160,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,N MIAMI BEACH,33160,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,AVENTURA,33160,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,BISCAYNE PARK,33161,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,NORTH MIAMI,33161,MIAMI-DADE,FL,0,0,0,5900,0,0,5900
17644,17645,4673,FL-00178,MIAMI,33161,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,North Miami Beach,33162,MIAMI-DADE,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,N MIAMI BEACH,33162,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MIAMI,33162,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MIAMI,33165,MIAMI-DADE,FL,0,0,0,35000,0,0,35000
17644,17645,4673,FL-00178,DORAL,33166,MIAMI-DADE,FL,0,0,0,25000,0,0,25000
17644,17645,4673,FL-00178,MIAMI,33166,MIAMI-DADE,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,MIAMI SPRINGS,33166,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MEDLEY,33166,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MIAMI,33167,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,NORTH MIAMI,33167,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,NORTH MIAMI,33168,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MIAMI,33168,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,N MIAMI BEACH,33169,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MIAMI,33169,MIAMI-DADE,FL,18710,0,18710,37200,0,0,37200
17644,17645,4673,FL-00178,MIAMI GARDENS,33169,MIAMI-DADE,FL,,,,,0,0,0
